index,filename,source,row,col,classification,manual_override,weights
382,tile_0382.png,tloz6_2.png,63,17,solid,,
345,tile_0345.png,tloz6_2.png,63,18,solid,air,
345,tile_0345.png,tloz6_2.png,63,19,solid,air,
345,tile_0345.png,tloz6_2.png,63,20,solid,air,
345,tile_0345.png,tloz6_2.png,63,21,solid,air,
345,tile_0345.png,tloz6_2.png,63,22,solid,air,
345,tile_0345.png,tloz6_2.png,63,23,solid,air,
345,tile_0345.png,tloz6_2.png,63,24,solid,air,
345,tile_0345.png,tloz6_2.png,63,25,solid,air,
345,tile_0345.png,tloz6_2.png,63,26,solid,air,
345,tile_0345.png,tloz6_2.png,63,27,solid,air,
345,tile_0345.png,tloz6_2.png,63,28,solid,air,
345,tile_0345.png,tloz6_2.png,63,29,solid,air,
383,tile_0383.png,tloz6_2.png,63,30,solid,,
342,tile_0342.png,tloz6_2.png,63,31,solid,,
328,tile_0328.png,tloz6_2.png,63,32,solid,,
382,tile_0382.png,tloz6_2.png,63,33,solid,,
345,tile_0345.png,tloz6_2.png,63,34,solid,air,
345,tile_0345.png,tloz6_2.png,63,35,solid,air,
345,tile_0345.png,tloz6_2.png,63,36,solid,air,
345,tile_0345.png,tloz6_2.png,63,37,solid,air,
345,tile_0345.png,tloz6_2.png,63,38,solid,air,
345,tile_0345.png,tloz6_2.png,63,39,solid,air,
345,tile_0345.png,tloz6_2.png,63,40,solid,air,
345,tile_0345.png,tloz6_2.png,63,41,solid,air,
345,tile_0345.png,tloz6_2.png,63,42,solid,air,
345,tile_0345.png,tloz6_2.png,63,43,solid,air,
345,tile_0345.png,tloz6_2.png,63,44,solid,air,
345,tile_0345.png,tloz6_2.png,63,45,solid,air,
383,tile_0383.png,tloz6_2.png,63,46,solid,,
342,tile_0342.png,tloz6_2.png,63,47,solid,,
328,tile_0328.png,tloz6_2.png,63,48,solid,,
382,tile_0382.png,tloz6_2.png,63,49,solid,,
532,tile_0532.png,tloz6_2.png,63,50,solid,,
345,tile_0345.png,tloz6_2.png,63,51,solid,air,
345,tile_0345.png,tloz6_2.png,63,52,solid,air,
345,tile_0345.png,tloz6_2.png,63,53,solid,air,
345,tile_0345.png,tloz6_2.png,63,54,solid,air,
345,tile_0345.png,tloz6_2.png,63,55,solid,air,
345,tile_0345.png,tloz6_2.png,63,56,solid,air,
345,tile_0345.png,tloz6_2.png,63,57,solid,air,
345,tile_0345.png,tloz6_2.png,63,58,solid,air,
345,tile_0345.png,tloz6_2.png,63,59,solid,air,
345,tile_0345.png,tloz6_2.png,63,60,solid,air,
533,tile_0533.png,tloz6_2.png,63,61,solid,,
383,tile_0383.png,tloz6_2.png,63,62,solid,,
342,tile_0342.png,tloz6_2.png,63,63,solid,,
328,tile_0328.png,tloz6_2.png,64,0,solid,,
384,tile_0384.png,tloz6_2.png,64,1,solid,,
385,tile_0385.png,tloz6_2.png,64,2,solid,,
386,tile_0386.png,tloz6_2.png,64,3,solid,,
387,tile_0387.png,tloz6_2.png,64,4,solid,,
388,tile_0388.png,tloz6_2.png,64,5,solid,,
389,tile_0389.png,tloz6_2.png,64,6,solid,,
398,tile_0398.png,tloz6_2.png,64,7,solid,,
398,tile_0398.png,tloz6_2.png,64,8,solid,,
392,tile_0392.png,tloz6_2.png,64,9,solid,,
393,tile_0393.png,tloz6_2.png,64,10,solid,,
394,tile_0394.png,tloz6_2.png,64,11,solid,,
395,tile_0395.png,tloz6_2.png,64,12,solid,,
396,tile_0396.png,tloz6_2.png,64,13,solid,,
397,tile_0397.png,tloz6_2.png,64,14,solid,,
342,tile_0342.png,tloz6_2.png,64,15,solid,,
328,tile_0328.png,tloz6_2.png,64,16,solid,,
384,tile_0384.png,tloz6_2.png,64,17,solid,,
385,tile_0385.png,tloz6_2.png,64,18,solid,,
386,tile_0386.png,tloz6_2.png,64,19,solid,,
387,tile_0387.png,tloz6_2.png,64,20,solid,,
388,tile_0388.png,tloz6_2.png,64,21,solid,,
389,tile_0389.png,tloz6_2.png,64,22,solid,,
398,tile_0398.png,tloz6_2.png,64,23,solid,,
398,tile_0398.png,tloz6_2.png,64,24,solid,,
392,tile_0392.png,tloz6_2.png,64,25,solid,,
393,tile_0393.png,tloz6_2.png,64,26,solid,,
394,tile_0394.png,tloz6_2.png,64,27,solid,,
395,tile_0395.png,tloz6_2.png,64,28,solid,,
396,tile_0396.png,tloz6_2.png,64,29,solid,,
397,tile_0397.png,tloz6_2.png,64,30,solid,,
342,tile_0342.png,tloz6_2.png,64,31,solid,,
328,tile_0328.png,tloz6_2.png,64,32,solid,,
384,tile_0384.png,tloz6_2.png,64,33,solid,,
385,tile_0385.png,tloz6_2.png,64,34,solid,,
386,tile_0386.png,tloz6_2.png,64,35,solid,,
387,tile_0387.png,tloz6_2.png,64,36,solid,,
388,tile_0388.png,tloz6_2.png,64,37,solid,,
389,tile_0389.png,tloz6_2.png,64,38,solid,,
390,tile_0390.png,tloz6_2.png,64,39,solid,air,1
391,tile_0391.png,tloz6_2.png,64,40,solid,air,1
392,tile_0392.png,tloz6_2.png,64,41,solid,,
393,tile_0393.png,tloz6_2.png,64,42,solid,,
394,tile_0394.png,tloz6_2.png,64,43,solid,,
395,tile_0395.png,tloz6_2.png,64,44,solid,,
396,tile_0396.png,tloz6_2.png,64,45,solid,,
397,tile_0397.png,tloz6_2.png,64,46,solid,,
342,tile_0342.png,tloz6_2.png,64,47,solid,,
328,tile_0328.png,tloz6_2.png,64,48,solid,,
384,tile_0384.png,tloz6_2.png,64,49,solid,,
385,tile_0385.png,tloz6_2.png,64,50,solid,,
386,tile_0386.png,tloz6_2.png,64,51,solid,,
387,tile_0387.png,tloz6_2.png,64,52,solid,,
388,tile_0388.png,tloz6_2.png,64,53,solid,,
389,tile_0389.png,tloz6_2.png,64,54,solid,,
390,tile_0390.png,tloz6_2.png,64,55,solid,air,1
391,tile_0391.png,tloz6_2.png,64,56,solid,air,1
392,tile_0392.png,tloz6_2.png,64,57,solid,,
393,tile_0393.png,tloz6_2.png,64,58,solid,,
394,tile_0394.png,tloz6_2.png,64,59,solid,,
395,tile_0395.png,tloz6_2.png,64,60,solid,,
396,tile_0396.png,tloz6_2.png,64,61,solid,,
397,tile_0397.png,tloz6_2.png,64,62,solid,,
342,tile_0342.png,tloz6_2.png,64,63,solid,,
399,tile_0399.png,tloz6_2.png,65,0,solid,,
400,tile_0400.png,tloz6_2.png,65,1,solid,,
401,tile_0401.png,tloz6_2.png,65,2,solid,,
400,tile_0400.png,tloz6_2.png,65,3,solid,,
400,tile_0400.png,tloz6_2.png,65,4,solid,,
402,tile_0402.png,tloz6_2.png,65,5,solid,,
403,tile_0403.png,tloz6_2.png,65,6,solid,,
400,tile_0400.png,tloz6_2.png,65,7,solid,,
400,tile_0400.png,tloz6_2.png,65,8,solid,,
405,tile_0405.png,tloz6_2.png,65,9,solid,,
406,tile_0406.png,tloz6_2.png,65,10,solid,,
400,tile_0400.png,tloz6_2.png,65,11,solid,,
400,tile_0400.png,tloz6_2.png,65,12,solid,,
407,tile_0407.png,tloz6_2.png,65,13,solid,,
400,tile_0400.png,tloz6_2.png,65,14,solid,,
408,tile_0408.png,tloz6_2.png,65,15,solid,,
399,tile_0399.png,tloz6_2.png,65,16,solid,,
400,tile_0400.png,tloz6_2.png,65,17,solid,,
401,tile_0401.png,tloz6_2.png,65,18,solid,,
400,tile_0400.png,tloz6_2.png,65,19,solid,,
400,tile_0400.png,tloz6_2.png,65,20,solid,,
402,tile_0402.png,tloz6_2.png,65,21,solid,,
403,tile_0403.png,tloz6_2.png,65,22,solid,,
400,tile_0400.png,tloz6_2.png,65,23,solid,,
400,tile_0400.png,tloz6_2.png,65,24,solid,,
405,tile_0405.png,tloz6_2.png,65,25,solid,,
406,tile_0406.png,tloz6_2.png,65,26,solid,,
400,tile_0400.png,tloz6_2.png,65,27,solid,,
400,tile_0400.png,tloz6_2.png,65,28,solid,,
407,tile_0407.png,tloz6_2.png,65,29,solid,,
400,tile_0400.png,tloz6_2.png,65,30,solid,,
408,tile_0408.png,tloz6_2.png,65,31,solid,,
399,tile_0399.png,tloz6_2.png,65,32,solid,,
400,tile_0400.png,tloz6_2.png,65,33,solid,,
401,tile_0401.png,tloz6_2.png,65,34,solid,,
400,tile_0400.png,tloz6_2.png,65,35,solid,,
400,tile_0400.png,tloz6_2.png,65,36,solid,,
402,tile_0402.png,tloz6_2.png,65,37,solid,,
403,tile_0403.png,tloz6_2.png,65,38,solid,,
404,tile_0404.png,tloz6_2.png,65,39,solid,air,1
404,tile_0404.png,tloz6_2.png,65,40,solid,air,1
405,tile_0405.png,tloz6_2.png,65,41,solid,,
406,tile_0406.png,tloz6_2.png,65,42,solid,,
400,tile_0400.png,tloz6_2.png,65,43,solid,,
400,tile_0400.png,tloz6_2.png,65,44,solid,,
407,tile_0407.png,tloz6_2.png,65,45,solid,,
400,tile_0400.png,tloz6_2.png,65,46,solid,,
408,tile_0408.png,tloz6_2.png,65,47,solid,,
399,tile_0399.png,tloz6_2.png,65,48,solid,,
400,tile_0400.png,tloz6_2.png,65,49,solid,,
401,tile_0401.png,tloz6_2.png,65,50,solid,,
400,tile_0400.png,tloz6_2.png,65,51,solid,,
400,tile_0400.png,tloz6_2.png,65,52,solid,,
402,tile_0402.png,tloz6_2.png,65,53,solid,,
403,tile_0403.png,tloz6_2.png,65,54,solid,,
404,tile_0404.png,tloz6_2.png,65,55,solid,air,1
404,tile_0404.png,tloz6_2.png,65,56,solid,air,1
405,tile_0405.png,tloz6_2.png,65,57,solid,,
406,tile_0406.png,tloz6_2.png,65,58,solid,,
400,tile_0400.png,tloz6_2.png,65,59,solid,,
400,tile_0400.png,tloz6_2.png,65,60,solid,,
407,tile_0407.png,tloz6_2.png,65,61,solid,,
400,tile_0400.png,tloz6_2.png,65,62,solid,,
408,tile_0408.png,tloz6_2.png,65,63,solid,,
319,tile_0319.png,tloz6_2.png,66,32,solid,,
320,tile_0320.png,tloz6_2.png,66,33,solid,,
321,tile_0321.png,tloz6_2.png,66,34,solid,,
320,tile_0320.png,tloz6_2.png,66,35,solid,,
320,tile_0320.png,tloz6_2.png,66,36,solid,,
322,tile_0322.png,tloz6_2.png,66,37,solid,,
323,tile_0323.png,tloz6_2.png,66,38,solid,,
409,tile_0409.png,tloz6_2.png,66,39,solid,air,1
409,tile_0409.png,tloz6_2.png,66,40,solid,air,1
324,tile_0324.png,tloz6_2.png,66,41,solid,,
325,tile_0325.png,tloz6_2.png,66,42,solid,,
320,tile_0320.png,tloz6_2.png,66,43,solid,,
320,tile_0320.png,tloz6_2.png,66,44,solid,,
326,tile_0326.png,tloz6_2.png,66,45,solid,,
320,tile_0320.png,tloz6_2.png,66,46,solid,,
327,tile_0327.png,tloz6_2.png,66,47,solid,,
319,tile_0319.png,tloz6_2.png,66,48,solid,,
320,tile_0320.png,tloz6_2.png,66,49,solid,,
321,tile_0321.png,tloz6_2.png,66,50,solid,,
320,tile_0320.png,tloz6_2.png,66,51,solid,,
320,tile_0320.png,tloz6_2.png,66,52,solid,,
322,tile_0322.png,tloz6_2.png,66,53,solid,,
323,tile_0323.png,tloz6_2.png,66,54,solid,,
409,tile_0409.png,tloz6_2.png,66,55,solid,air,1
409,tile_0409.png,tloz6_2.png,66,56,solid,air,1
324,tile_0324.png,tloz6_2.png,66,57,solid,,
325,tile_0325.png,tloz6_2.png,66,58,solid,,
320,tile_0320.png,tloz6_2.png,66,59,solid,,
320,tile_0320.png,tloz6_2.png,66,60,solid,,
326,tile_0326.png,tloz6_2.png,66,61,solid,,
320,tile_0320.png,tloz6_2.png,66,62,solid,,
327,tile_0327.png,tloz6_2.png,66,63,solid,,
328,tile_0328.png,tloz6_2.png,67,32,solid,,
329,tile_0329.png,tloz6_2.png,67,33,solid,,
330,tile_0330.png,tloz6_2.png,67,34,solid,,
331,tile_0331.png,tloz6_2.png,67,35,solid,,
332,tile_0332.png,tloz6_2.png,67,36,solid,,
333,tile_0333.png,tloz6_2.png,67,37,solid,,
334,tile_0334.png,tloz6_2.png,67,38,solid,,
412,tile_0412.png,tloz6_2.png,67,39,solid,air,1
413,tile_0413.png,tloz6_2.png,67,40,solid,air,1
336,tile_0336.png,tloz6_2.png,67,41,solid,,
337,tile_0337.png,tloz6_2.png,67,42,solid,,
338,tile_0338.png,tloz6_2.png,67,43,solid,,
339,tile_0339.png,tloz6_2.png,67,44,solid,,
340,tile_0340.png,tloz6_2.png,67,45,solid,,
341,tile_0341.png,tloz6_2.png,67,46,solid,,
342,tile_0342.png,tloz6_2.png,67,47,solid,,
328,tile_0328.png,tloz6_2.png,67,48,solid,,
329,tile_0329.png,tloz6_2.png,67,49,solid,,
330,tile_0330.png,tloz6_2.png,67,50,solid,,
331,tile_0331.png,tloz6_2.png,67,51,solid,,
332,tile_0332.png,tloz6_2.png,67,52,solid,,
333,tile_0333.png,tloz6_2.png,67,53,solid,,
334,tile_0334.png,tloz6_2.png,67,54,solid,,
412,tile_0412.png,tloz6_2.png,67,55,solid,air,1
413,tile_0413.png,tloz6_2.png,67,56,solid,air,1
336,tile_0336.png,tloz6_2.png,67,57,solid,,
337,tile_0337.png,tloz6_2.png,67,58,solid,,
338,tile_0338.png,tloz6_2.png,67,59,solid,,
339,tile_0339.png,tloz6_2.png,67,60,solid,,
340,tile_0340.png,tloz6_2.png,67,61,solid,,
341,tile_0341.png,tloz6_2.png,67,62,solid,,
342,tile_0342.png,tloz6_2.png,67,63,solid,,
328,tile_0328.png,tloz6_2.png,68,32,solid,,
343,tile_0343.png,tloz6_2.png,68,33,solid,,
506,tile_0506.png,tloz6_2.png,68,34,solid,liquid,
506,tile_0506.png,tloz6_2.png,68,35,solid,liquid,
506,tile_0506.png,tloz6_2.png,68,36,solid,liquid,
506,tile_0506.png,tloz6_2.png,68,37,solid,liquid,
506,tile_0506.png,tloz6_2.png,68,38,solid,liquid,
345,tile_0345.png,tloz6_2.png,68,39,solid,air,
345,tile_0345.png,tloz6_2.png,68,40,solid,air,
506,tile_0506.png,tloz6_2.png,68,41,solid,liquid,
506,tile_0506.png,tloz6_2.png,68,42,solid,liquid,
506,tile_0506.png,tloz6_2.png,68,43,solid,liquid,
506,tile_0506.png,tloz6_2.png,68,44,solid,liquid,
506,tile_0506.png,tloz6_2.png,68,45,solid,liquid,
344,tile_0344.png,tloz6_2.png,68,46,solid,,
342,tile_0342.png,tloz6_2.png,68,47,solid,,
328,tile_0328.png,tloz6_2.png,68,48,solid,,
343,tile_0343.png,tloz6_2.png,68,49,solid,,
345,tile_0345.png,tloz6_2.png,68,50,solid,air,
534,tile_0534.png,tloz6_2.png,68,51,solid,,
345,tile_0345.png,tloz6_2.png,68,52,solid,air,
534,tile_0534.png,tloz6_2.png,68,53,solid,,
345,tile_0345.png,tloz6_2.png,68,54,solid,air,
345,tile_0345.png,tloz6_2.png,68,55,solid,air,
345,tile_0345.png,tloz6_2.png,68,56,solid,air,
345,tile_0345.png,tloz6_2.png,68,57,solid,air,
345,tile_0345.png,tloz6_2.png,68,58,solid,air,
345,tile_0345.png,tloz6_2.png,68,59,solid,air,
345,tile_0345.png,tloz6_2.png,68,60,solid,air,
345,tile_0345.png,tloz6_2.png,68,61,solid,air,
344,tile_0344.png,tloz6_2.png,68,62,solid,,
342,tile_0342.png,tloz6_2.png,68,63,solid,,
346,tile_0346.png,tloz6_2.png,69,32,solid,,
347,tile_0347.png,tloz6_2.png,69,33,solid,,
506,tile_0506.png,tloz6_2.png,69,34,solid,liquid,
345,tile_0345.png,tloz6_2.png,69,35,solid,air,
345,tile_0345.png,tloz6_2.png,69,36,solid,air,
345,tile_0345.png,tloz6_2.png,69,37,solid,air,
506,tile_0506.png,tloz6_2.png,69,38,solid,liquid,
506,tile_0506.png,tloz6_2.png,69,39,solid,liquid,
506,tile_0506.png,tloz6_2.png,69,40,solid,liquid,
506,tile_0506.png,tloz6_2.png,69,41,solid,liquid,
345,tile_0345.png,tloz6_2.png,69,42,solid,air,
345,tile_0345.png,tloz6_2.png,69,43,solid,air,
345,tile_0345.png,tloz6_2.png,69,44,solid,air,
506,tile_0506.png,tloz6_2.png,69,45,solid,liquid,
348,tile_0348.png,tloz6_2.png,69,46,solid,,
349,tile_0349.png,tloz6_2.png,69,47,solid,,
346,tile_0346.png,tloz6_2.png,69,48,solid,,
347,tile_0347.png,tloz6_2.png,69,49,solid,,
345,tile_0345.png,tloz6_2.png,69,50,solid,air,
534,tile_0534.png,tloz6_2.png,69,51,solid,,
345,tile_0345.png,tloz6_2.png,69,52,solid,air,
534,tile_0534.png,tloz6_2.png,69,53,solid,,
534,tile_0534.png,tloz6_2.png,69,54,solid,,
534,tile_0534.png,tloz6_2.png,69,55,solid,,
345,tile_0345.png,tloz6_2.png,69,56,solid,air,
534,tile_0534.png,tloz6_2.png,69,57,solid,,
534,tile_0534.png,tloz6_2.png,69,58,solid,,
534,tile_0534.png,tloz6_2.png,69,59,solid,,
345,tile_0345.png,tloz6_2.png,69,60,solid,air,
345,tile_0345.png,tloz6_2.png,69,61,solid,air,
348,tile_0348.png,tloz6_2.png,69,62,solid,,
349,tile_0349.png,tloz6_2.png,69,63,solid,,
351,tile_0351.png,tloz6_2.png,70,32,solid,,
352,tile_0352.png,tloz6_2.png,70,33,solid,,
506,tile_0506.png,tloz6_2.png,70,34,solid,liquid,
345,tile_0345.png,tloz6_2.png,70,35,solid,air,
506,tile_0506.png,tloz6_2.png,70,36,solid,liquid,
506,tile_0506.png,tloz6_2.png,70,37,solid,liquid,
506,tile_0506.png,tloz6_2.png,70,38,solid,liquid,
345,tile_0345.png,tloz6_2.png,70,39,solid,air,
345,tile_0345.png,tloz6_2.png,70,40,solid,air,
506,tile_0506.png,tloz6_2.png,70,41,solid,liquid,
506,tile_0506.png,tloz6_2.png,70,42,solid,liquid,
506,tile_0506.png,tloz6_2.png,70,43,solid,liquid,
345,tile_0345.png,tloz6_2.png,70,44,solid,air,
506,tile_0506.png,tloz6_2.png,70,45,solid,liquid,
353,tile_0353.png,tloz6_2.png,70,46,solid,,
354,tile_0354.png,tloz6_2.png,70,47,solid,,
355,tile_0355.png,tloz6_2.png,70,48,solid,,
356,tile_0356.png,tloz6_2.png,70,49,solid,,
345,tile_0345.png,tloz6_2.png,70,50,solid,air,
534,tile_0534.png,tloz6_2.png,70,51,solid,,
345,tile_0345.png,tloz6_2.png,70,52,solid,air,
345,tile_0345.png,tloz6_2.png,70,53,solid,air,
345,tile_0345.png,tloz6_2.png,70,54,solid,air,
534,tile_0534.png,tloz6_2.png,70,55,solid,,
345,tile_0345.png,tloz6_2.png,70,56,solid,air,
345,tile_0345.png,tloz6_2.png,70,57,solid,air,
345,tile_0345.png,tloz6_2.png,70,58,solid,air,
534,tile_0534.png,tloz6_2.png,70,59,solid,,
534,tile_0534.png,tloz6_2.png,70,60,solid,,
534,tile_0534.png,tloz6_2.png,70,61,solid,,
358,tile_0358.png,tloz6_2.png,70,62,solid,,
359,tile_0359.png,tloz6_2.png,70,63,solid,,
328,tile_0328.png,tloz6_2.png,71,32,solid,,
362,tile_0362.png,tloz6_2.png,71,33,solid,,
345,tile_0345.png,tloz6_2.png,71,34,solid,air,
345,tile_0345.png,tloz6_2.png,71,35,solid,air,
506,tile_0506.png,tloz6_2.png,71,36,solid,liquid,
345,tile_0345.png,tloz6_2.png,71,37,solid,air,
345,tile_0345.png,tloz6_2.png,71,38,solid,air,
345,tile_0345.png,tloz6_2.png,71,39,solid,air,
345,tile_0345.png,tloz6_2.png,71,40,solid,air,
345,tile_0345.png,tloz6_2.png,71,41,solid,air,
345,tile_0345.png,tloz6_2.png,71,42,solid,air,
506,tile_0506.png,tloz6_2.png,71,43,solid,liquid,
345,tile_0345.png,tloz6_2.png,71,44,solid,air,
345,tile_0345.png,tloz6_2.png,71,45,solid,air,
367,tile_0367.png,tloz6_2.png,71,46,solid,air,1
364,tile_0364.png,tloz6_2.png,71,47,solid,air,1
365,tile_0365.png,tloz6_2.png,71,48,solid,air,1
368,tile_0368.png,tloz6_2.png,71,49,solid,air,1
345,tile_0345.png,tloz6_2.png,71,50,solid,air,
534,tile_0534.png,tloz6_2.png,71,51,solid,,
345,tile_0345.png,tloz6_2.png,71,52,solid,air,
534,tile_0534.png,tloz6_2.png,71,53,solid,,
345,tile_0345.png,tloz6_2.png,71,54,solid,air,
534,tile_0534.png,tloz6_2.png,71,55,solid,,
345,tile_0345.png,tloz6_2.png,71,56,solid,air,
345,tile_0345.png,tloz6_2.png,71,57,solid,air,
345,tile_0345.png,tloz6_2.png,71,58,solid,air,
534,tile_0534.png,tloz6_2.png,71,59,solid,,
345,tile_0345.png,tloz6_2.png,71,60,solid,air,
345,tile_0345.png,tloz6_2.png,71,61,solid,air,
369,tile_0369.png,tloz6_2.png,71,62,solid,,
342,tile_0342.png,tloz6_2.png,71,63,solid,,
370,tile_0370.png,tloz6_2.png,72,32,solid,,
371,tile_0371.png,tloz6_2.png,72,33,solid,,
506,tile_0506.png,tloz6_2.png,72,34,solid,liquid,
345,tile_0345.png,tloz6_2.png,72,35,solid,air,
506,tile_0506.png,tloz6_2.png,72,36,solid,liquid,
506,tile_0506.png,tloz6_2.png,72,37,solid,liquid,
506,tile_0506.png,tloz6_2.png,72,38,solid,liquid,
345,tile_0345.png,tloz6_2.png,72,39,solid,air,
345,tile_0345.png,tloz6_2.png,72,40,solid,air,
506,tile_0506.png,tloz6_2.png,72,41,solid,liquid,
506,tile_0506.png,tloz6_2.png,72,42,solid,liquid,
506,tile_0506.png,tloz6_2.png,72,43,solid,liquid,
345,tile_0345.png,tloz6_2.png,72,44,solid,air,
506,tile_0506.png,tloz6_2.png,72,45,solid,liquid,
372,tile_0372.png,tloz6_2.png,72,46,solid,,
373,tile_0373.png,tloz6_2.png,72,47,solid,,
374,tile_0374.png,tloz6_2.png,72,48,solid,,
375,tile_0375.png,tloz6_2.png,72,49,solid,,
345,tile_0345.png,tloz6_2.png,72,50,solid,air,
534,tile_0534.png,tloz6_2.png,72,51,solid,,
534,tile_0534.png,tloz6_2.png,72,52,solid,,
534,tile_0534.png,tloz6_2.png,72,53,solid,,
345,tile_0345.png,tloz6_2.png,72,54,solid,air,
534,tile_0534.png,tloz6_2.png,72,55,solid,,
345,tile_0345.png,tloz6_2.png,72,56,solid,air,
345,tile_0345.png,tloz6_2.png,72,57,solid,air,
345,tile_0345.png,tloz6_2.png,72,58,solid,air,
534,tile_0534.png,tloz6_2.png,72,59,solid,,
345,tile_0345.png,tloz6_2.png,72,60,solid,air,
345,tile_0345.png,tloz6_2.png,72,61,solid,air,
376,tile_0376.png,tloz6_2.png,72,62,solid,,
377,tile_0377.png,tloz6_2.png,72,63,solid,,
378,tile_0378.png,tloz6_2.png,73,32,solid,,
379,tile_0379.png,tloz6_2.png,73,33,solid,,
506,tile_0506.png,tloz6_2.png,73,34,solid,liquid,
345,tile_0345.png,tloz6_2.png,73,35,solid,air,
345,tile_0345.png,tloz6_2.png,73,36,solid,air,
345,tile_0345.png,tloz6_2.png,73,37,solid,air,
506,tile_0506.png,tloz6_2.png,73,38,solid,liquid,
506,tile_0506.png,tloz6_2.png,73,39,solid,liquid,
506,tile_0506.png,tloz6_2.png,73,40,solid,liquid,
506,tile_0506.png,tloz6_2.png,73,41,solid,liquid,
345,tile_0345.png,tloz6_2.png,73,42,solid,air,
345,tile_0345.png,tloz6_2.png,73,43,solid,air,
345,tile_0345.png,tloz6_2.png,73,44,solid,air,
506,tile_0506.png,tloz6_2.png,73,45,solid,liquid,
380,tile_0380.png,tloz6_2.png,73,46,solid,,
381,tile_0381.png,tloz6_2.png,73,47,solid,,
378,tile_0378.png,tloz6_2.png,73,48,solid,,
379,tile_0379.png,tloz6_2.png,73,49,solid,,
345,tile_0345.png,tloz6_2.png,73,50,solid,air,
345,tile_0345.png,tloz6_2.png,73,51,solid,air,
345,tile_0345.png,tloz6_2.png,73,52,solid,air,
345,tile_0345.png,tloz6_2.png,73,53,solid,air,
345,tile_0345.png,tloz6_2.png,73,54,solid,air,
534,tile_0534.png,tloz6_2.png,73,55,solid,,
345,tile_0345.png,tloz6_2.png,73,56,solid,air,
534,tile_0534.png,tloz6_2.png,73,57,solid,,
345,tile_0345.png,tloz6_2.png,73,58,solid,air,
534,tile_0534.png,tloz6_2.png,73,59,solid,,
345,tile_0345.png,tloz6_2.png,73,60,solid,air,
534,tile_0534.png,tloz6_2.png,73,61,solid,,
380,tile_0380.png,tloz6_2.png,73,62,solid,,
381,tile_0381.png,tloz6_2.png,73,63,solid,,
328,tile_0328.png,tloz6_2.png,74,32,solid,,
382,tile_0382.png,tloz6_2.png,74,33,solid,,
506,tile_0506.png,tloz6_2.png,74,34,solid,liquid,
506,tile_0506.png,tloz6_2.png,74,35,solid,liquid,
506,tile_0506.png,tloz6_2.png,74,36,solid,liquid,
506,tile_0506.png,tloz6_2.png,74,37,solid,liquid,
506,tile_0506.png,tloz6_2.png,74,38,solid,liquid,
345,tile_0345.png,tloz6_2.png,74,39,solid,air,
345,tile_0345.png,tloz6_2.png,74,40,solid,air,
506,tile_0506.png,tloz6_2.png,74,41,solid,liquid,
506,tile_0506.png,tloz6_2.png,74,42,solid,liquid,
506,tile_0506.png,tloz6_2.png,74,43,solid,liquid,
506,tile_0506.png,tloz6_2.png,74,44,solid,liquid,
506,tile_0506.png,tloz6_2.png,74,45,solid,liquid,
383,tile_0383.png,tloz6_2.png,74,46,solid,,
342,tile_0342.png,tloz6_2.png,74,47,solid,,
328,tile_0328.png,tloz6_2.png,74,48,solid,,
382,tile_0382.png,tloz6_2.png,74,49,solid,,
345,tile_0345.png,tloz6_2.png,74,50,solid,air,
345,tile_0345.png,tloz6_2.png,74,51,solid,air,
534,tile_0534.png,tloz6_2.png,74,52,solid,,
345,tile_0345.png,tloz6_2.png,74,53,solid,air,
345,tile_0345.png,tloz6_2.png,74,54,solid,air,
345,tile_0345.png,tloz6_2.png,74,55,solid,air,
345,tile_0345.png,tloz6_2.png,74,56,solid,air,
534,tile_0534.png,tloz6_2.png,74,57,solid,,
345,tile_0345.png,tloz6_2.png,74,58,solid,air,
345,tile_0345.png,tloz6_2.png,74,59,solid,air,
345,tile_0345.png,tloz6_2.png,74,60,solid,air,
534,tile_0534.png,tloz6_2.png,74,61,solid,,
383,tile_0383.png,tloz6_2.png,74,62,solid,,
342,tile_0342.png,tloz6_2.png,74,63,solid,,
328,tile_0328.png,tloz6_2.png,75,32,solid,,
384,tile_0384.png,tloz6_2.png,75,33,solid,,
385,tile_0385.png,tloz6_2.png,75,34,solid,,
386,tile_0386.png,tloz6_2.png,75,35,solid,,
387,tile_0387.png,tloz6_2.png,75,36,solid,,
388,tile_0388.png,tloz6_2.png,75,37,solid,,
389,tile_0389.png,tloz6_2.png,75,38,solid,,
398,tile_0398.png,tloz6_2.png,75,39,solid,,
398,tile_0398.png,tloz6_2.png,75,40,solid,,
392,tile_0392.png,tloz6_2.png,75,41,solid,,
393,tile_0393.png,tloz6_2.png,75,42,solid,,
394,tile_0394.png,tloz6_2.png,75,43,solid,,
395,tile_0395.png,tloz6_2.png,75,44,solid,,
396,tile_0396.png,tloz6_2.png,75,45,solid,,
397,tile_0397.png,tloz6_2.png,75,46,solid,,
342,tile_0342.png,tloz6_2.png,75,47,solid,,
328,tile_0328.png,tloz6_2.png,75,48,solid,,
384,tile_0384.png,tloz6_2.png,75,49,solid,,
385,tile_0385.png,tloz6_2.png,75,50,solid,,
386,tile_0386.png,tloz6_2.png,75,51,solid,,
387,tile_0387.png,tloz6_2.png,75,52,solid,,
388,tile_0388.png,tloz6_2.png,75,53,solid,,
389,tile_0389.png,tloz6_2.png,75,54,solid,,
390,tile_0390.png,tloz6_2.png,75,55,solid,air,1
